"created","screenName","text"
2015-06-12 14:47:09,"politietsognfj","@politietsognfj  Politiet har motteke fleire telefonar om ein gulaktig båt med kjølen i været i Høyangfjorden ved Austrheimneset."
2015-06-12 14:41:53,"politietsognfj","@politietsognfj Rettelse: Tre personar involvert, kor ein har skadar av ukjent omfang. Køyrd sjukehus for sjekk."
2015-06-12 14:15:29,"politietsognfj","Naudetatane på veg til Lærdal der to bilar har kollidert fornt-mot-front. To personar involvert. Personskadar, men uvisst omfang. Oppdateres"
2015-06-12 12:20:30,"politietsognfj","@politietsognfj Førar køyrd til sentralsjukehuset i ambulanse. Er medveten."
2015-06-12 11:30:32,"politietsognfj","@politietsognfj Nødetatane framme på staden. Bilen ligg på sida."
2015-06-12 11:28:24,"politietsognfj","Ein bil køyrd ut ved Egge i Gloppen. Ein person og hund i bil. Personskade, uvisst omfang. Politi, ambulanse og brann undervegs.. Oppdateres"
2015-06-12 10:25:09,"politietsognfj","Politi advarar mot svindel via telefon til innbyggjarar i fylket. Mottek ein telefon frå nr. 37178822298, så rasar telleskrittane ut."
2015-06-12 08:41:21,"politietsognfj","UP har hatt kontroll i Brandsøy, Flora. 73 kontrollerte. eit gebyr for ikkje å ha medbrakt førarkort."
2015-06-12 07:42:25,"politietsognfj","Eit vogntog stansa på kontrollstasjonen i Lærdal i går for ikkje å ha ADR-merking då det køyrde bensin. Meld til politiet, og fått forelegg."
2015-06-12 07:36:16,"politietsognfj","Politiet i Jølster har hatt trafikkontroll. To forenkla forelegg for fart i 80-sona. Høgste fart 98 km/t."
2015-06-12 00:16:15,"politietsognfj","Luster melding om skadeverk på ein buss som stod parkert på Hafslo. Det var knust vindaugsruter på bussen. Ein mann observert på staden."
2015-06-12 00:10:29,"politietsognfj","@politietsognfj Det vart tatt utandingsprøve av begge mennen."
2015-06-12 00:08:06,"politietsognfj","Sogndal To menn innbrakt til lensmannskontoret etter mistanke om køyring i rusa tilstand i Sogndal sentrum."
2015-06-11 19:21:21,"politietsognfj","Utforkøyring med moped i Gaupne i Luster. Ein person til sjukehus, uvisst skadeomfang. Politiet vil følge opp saka."
2015-06-11 16:15:07,"politietsognfj","UP har hatt fartskontroll 50-sona på Vassenden i Jølster. 29 forenkla forelgg, og 73 km/t var høgste fart."
2015-06-11 12:56:37,"politietsognfj","Trafikkontroll på Grov i Flora kommune. 165 kontrollerte. Ein meld for køyring utan førarkort. 2 gebyr for ikkje medtatt førarkort."
2015-06-11 12:40:04,"politietsognfj","Politiet har hatt kontroll i Vik. 25 kontrollerte for promille, ingen reaksjonar."
2015-06-11 11:39:27,"politietsognfj","@politietsognfj Feil posisjon oppgitt. Rett er Glipsfjellet. Den skadde er ombord i luftambulansen, og den er på veg til Lærdal sjukehus."
2015-06-11 11:02:39,"politietsognfj","@politietsognfj Skadeomfang vites ikkje no, men han treng hjelp. Luftambulanse på veg, og Røde Kors gjer seg klar for aksjon."
2015-06-11 11:01:08,"politietsognfj","Redningsaksjon pågår i Bliksdalen austnordaust for Lærdal der ein person skal ha kome til skade."
2015-06-11 09:29:47,"politietsognfj","Politiet i Glorppen og Jølster har skreve ut 4 gebyr for ikkje å ha med førerkort og ein anmeldelse for ikkje  å ha førarkort."
2015-06-11 07:15:26,"politietsognfj","Ein hundeeigar saknar sin hund, ein kvit og brun Chihuahua, frå Loen Camping.  Politiet kan kontaktas på 02800."
2015-06-10 23:09:44,"politietsognfj","@politietsognfj UP skrev og ut eit forenkla førelegg på 5200,- for å ikkje stanse for fotgjengar i fotgjengarfelt på E39, Vassenden."
2015-06-10 20:16:27,"politietsognfj","To up patruljer var skrive ut 36 ff under en kontroll på E 39 i 80 km/t sone i Våtedalen. Høgste hastighet 112 km/t"
2015-06-10 19:56:44,"politietsognfj","Kl 1353 vart det starta søk etter ei kvinne som hadde gått seg vill i Skjolden. Kl. 1432 vart kvinna lokalisert og vart henta ned"
2015-06-10 12:54:02,"politietsognfj","Politiet har hatt trafikkontroll i Ytre-Bremanger.  3 gebyr for manglande bruk av bilbelte."
2015-06-10 11:43:32,"politietsognfj","Politiet øver i Sogndalsområdet og fortsetter mot Skei og Førde.  Medfører utrykningskjøring."
2015-06-09 21:04:03,"politietsognfj","Førde E39 Kussli. UP skreve ut 22 forenkla førelegg -høgaste fart 85 km/t i 60 km/t sone. 1 anmeldelse og kverrsett førarkort-121 km/t"
2015-06-09 21:01:10,"politietsognfj","Eid Skårhaug- UP skreiv ut 3 forenkla førelegg, høgast fart 100 km/t i 80 km/t sone. 1 anmeldelse og kverrsetting av førarkort- 132 km/t"
2015-06-09 19:52:48,"politietsognfj","@politietsognfj UP 1anmeldelse og kverrsetting av førarkort, køyrt i 94 km/t i 60 km/t sone"
2015-06-09 19:32:17,"politietsognfj","Vågsøy på Rv 15 Tenneb UP har utferdiga 1 gebyr for manglande bruk av bilbelte,,4 forenkla førelegg høgaste fart 77 km/t  i 60 km/t"
2015-06-09 16:59:53,"politietsognfj","@politietsognfj Førar vart sendt til Førde sentralsjukehus med ambulanse."
2015-06-09 16:54:46,"politietsognfj","Kl 1625 Luster nødetatane rykte ut etter melding om ein traktor som hadde rygga utfor ein kant. Førar hadde sjølv komt seg ut av køyretøyet."
2015-06-09 07:43:52,"politietsognfj","Kl. 0902 kolliderte 2 bilar på E39, rundkøyringa ved Førde hotell. 2 voksne og 1 spebarn. Ikkje personskade. Sak vert oppretta."
2015-06-09 06:16:41,"politietsognfj","I dag vil poltiet øve i området Årdal. Det vert nytta blålys og sirene under delar av øvinga."
2015-06-09 05:00:20,"politietsognfj","Luster: hjort påkøyrd på fv 55 Indre Hafslo. Viltnemda varsla."
2015-06-08 20:59:12,"politietsognfj","Jølster - Politiet har gjennomført fartskontroll på E39 Ålhus. Utferdiga 1 forenkla førelegg , 73 km/t i 60 km/t sone"
2015-06-08 19:19:49,"politietsognfj","Flora - Brandsøy - laushund , Hunden var liten, svart med brune prikkar . Eigar kan kontakte politiet på 02800."
2015-06-08 16:50:05,"politietsognfj","@politietsognfj UP utferdiga eit forenkla førelegg for brot på vikeplikt ved fotgjengarovergang."
2015-06-08 16:47:31,"politietsognfj","F ørde Rv 5 Øyrane, UP har utferdiga 2 forenkla førelegg for handholdt bruk av mobiltlf. 2 gebyr for manglande bruk av bilbelte."
2015-06-08 13:20:12,"politietsognfj","Bremanger.Kontroll i Svelgen.1 ff, 59 km/t i 50-sone.1 gebyr for manglende bilbelte 1 gebyr manglende førerkort. 12 sjekket mot rus, ok"
2015-06-07 20:50:21,"politietsognfj","UP har avholdt kontroll i Norevikane, resultat 9 ff, høgste fart var 113 km/t i 80 sona"
2015-06-07 17:10:56,"politietsognfj","Trafikkontroll ved Svidalsneset,  7 FF, høgste hastighet 102/km/t i 80 sona"
2015-06-07 14:28:55,"politietsognfj","Bobil som har kjørt inn i et busskur ved Plantasjen i Førde.  Ingen personskade kun materielleskader på bobil og busskur."
2015-06-07 10:06:14,"politietsognfj","Gloppen. UP har hatt promillekontoll på E39, Reed. 47 kontrollerte, ingen utslag."
2015-06-07 09:44:28,"politietsognfj","Florø.Politi har hatt promillekontroll på Rv 5, Evja. 54 kontrollert. 1 anm. for promillekøyring.Blodprøve tatt. Førarkort kverrsett."
2015-06-07 02:40:01,"politietsognfj","Kl. 0345 var ein hjort påkøyrt på Langeland i Gaular."
2015-06-07 01:19:52,"politietsognfj","Kl. 0139 vart ei jente meldt sakna frå ein insitutsjon på Eid. Røde kors og politiet søkte etter jenta. Kl. 0307 vart ho funne i god behold."
2015-06-07 00:13:31,"politietsognfj","KL1045: Patruljen i Florø køyrte heim ein berusa mann"
